frame,car_x,car_y,car_z,car_yaw,car_vx,car_vy,car_vz,fl_x,fl_y,fl_z,fl_vx,fl_vy,fl_vz,fr_x,fr_y,fr_z,fr_vx,fr_vy,fr_vz,rl_x,rl_y,rl_z,rl_vx,rl_vy,rl_vz,rr_x,rr_y,rr_z,rr_vx,rr_vy,rr_vz
134,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
135,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
136,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
137,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
138,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
139,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
140,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
141,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
142,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
143,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
144,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
145,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
146,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
147,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
148,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
149,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
150,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
151,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
152,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
153,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
154,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
155,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
156,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
157,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
158,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
159,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
160,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
161,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
162,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
163,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
164,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
165,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
166,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
167,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
168,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
169,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
170,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
171,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
172,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
173,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
174,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
175,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
176,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
177,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
178,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
179,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
180,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
181,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
182,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
183,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
184,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
185,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
186,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
187,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
188,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
189,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
190,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
191,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
192,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
193,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
194,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
195,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
196,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
197,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
198,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
199,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
200,-4.842132329940796e-05,-0.013472013175487518,1.2710343599319458,0.0,0.0,0.0,0.0,0.7399625778198242,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,-0.7400349378585815,-1.130021333694458,0.543657660484314,0.0,0.0,0.0,0.7399625778198242,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0,-0.7400349378585815,0.9995324611663818,0.5436570644378662,0.0,0.0,0.0
